,daysDiff,length_usage,num_referrals,creation_source_ORG_INVITE,creation_source_PERSONAL_PROJECTS,creation_source_SIGNUP,creation_source_SIGNUP_GOOGLE_AUTH,opted_in_to_mailing_list_1,enabled_for_marketing_drip_1,email_domain_gmail.com,email_domain_gustr.com,email_domain_hotmail.com,email_domain_jourrapide.com,email_domain_other,email_domain_yahoo.com,ref_size_M,ref_size_Not_invited,ref_size_S,org_size_cat_Extreme,org_size_cat_Few,org_size_cat_Moderate,org_size_cat_Small,adopted
5966,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5967,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,False
5968,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
5969,3,9,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,True
5970,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,False
5971,2,2,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False
5972,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
5973,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
5974,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
5975,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
5976,0,220,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,True
5977,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
5978,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
5979,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False
5980,3,3,1.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False
5981,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
5982,0,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
5983,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
5984,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,False
5985,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5986,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,False
5987,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,False
5988,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False
5989,0,72,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
5990,0,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,False
5991,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,False
5992,1,138,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,True
5993,5,5,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,False
5994,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
5995,1,20,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
5996,3,3,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,False
5997,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
5998,0,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,False
5999,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
6000,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
6001,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
6002,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False
6003,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,False
6004,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False
6005,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False
6006,2,43,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
6007,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
6008,1,14,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
6009,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6010,0,55,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
6011,1,17,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,False
6012,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
6013,0,20,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
6014,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,False
6015,0,384,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
6016,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
6017,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
6018,2,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
6019,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,False
6020,3,3,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,False
6021,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6022,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False
6023,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
6024,1,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
6025,0,49,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6026,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
6027,1,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
6028,0,27,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
6029,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6030,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,False
6031,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6032,0,350,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,True
6033,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6034,1,1,5.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6035,0,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6036,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
6037,1,31,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6038,0,0,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,False
6039,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,False
6040,1,1,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
6041,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
6042,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
6043,0,25,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False
6044,0,35,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6045,1,1,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,False
6046,1,12,3.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6047,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,False
6048,1,50,0.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6049,0,670,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
6050,0,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,False
6051,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6052,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False
6053,0,0,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
6054,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,False
6055,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
6056,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,False
6057,11,69,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
6058,1,35,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
6059,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6060,0,164,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,True
6061,0,0,0.0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,False
6062,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False
6063,5,648,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,True
6064,1,167,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
6065,3,3,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
6066,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
6067,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
6068,2,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
6069,0,604,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,True
6070,0,10,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
6071,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
6072,0,2,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
6073,0,0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
6074,1,1,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6075,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
6076,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
6077,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,False
6078,0,8,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
6079,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
6080,4,31,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False
6081,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,False
6082,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,False
6083,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,False
6084,1,7,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
6085,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
6086,0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
6087,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
6088,1,1,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
6089,0,75,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
6090,2,2,0.0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6091,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,False
6092,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False
6093,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
6094,2,2,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False
6095,1,272,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,True
6096,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6097,3,3,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,False
6098,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
6099,3,220,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,True
6100,1,1,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
6101,0,14,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
6102,1,164,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,True
6103,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
6104,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,False
6105,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
6106,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6107,0,165,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,True
6108,1,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,False
6109,3,3,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
6110,0,12,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
6111,0,0,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6112,1,1,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6113,1,244,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
6114,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
6115,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
6116,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
6117,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6118,0,0,0.0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,False
6119,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
6120,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
6121,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
6122,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,False
6123,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,False
6124,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False
6125,1,577,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True
6126,2,2,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,False
6127,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
6128,1,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False
6129,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False
6130,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False
6131,1,1,0.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,False
6132,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6133,0,389,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,True
6134,1,588,1.0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,True
6135,0,54,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True
6136,4,4,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6137,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
6138,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,False
6139,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
6140,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
6141,0,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
6142,0,26,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
6143,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
6144,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False
6145,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
6146,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False
6147,2,271,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,True
6148,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,False
6149,2,2,0.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,False
6150,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
6151,2,139,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,True
6152,1,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,False
6153,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
6154,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6155,0,0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6156,1,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,False
6157,2,2,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
6158,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,False
6159,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False
6160,1,8,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
6161,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,False
6162,1,11,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,False
6163,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False
6164,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
6165,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
6166,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,False
6167,1,1,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,False
6168,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
6169,3,55,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,True
6170,0,715,5.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,True
6171,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
6172,1,1,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False
6173,1,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
6174,1,1,1.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6175,0,0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
6176,2,2,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
6177,3,3,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6178,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
6179,1,52,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
6180,0,0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,False
6181,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False
6182,3,3,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
6183,1,223,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,True
6184,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
6185,0,0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,False
6186,0,501,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,True
6187,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
6188,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
6189,3,3,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
6190,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False
6191,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
6192,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6193,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6194,0,0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
6195,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
6196,3,3,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6197,1,217,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,True
6198,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
6199,2,22,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,False
6200,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6201,0,0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
6202,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
6203,1,661,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,True
6204,1,81,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
6205,2,2,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
6206,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
6207,3,3,5.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
6208,12,12,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
6209,0,257,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,True
6210,0,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,False
6211,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6212,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
6213,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
6214,0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
6215,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6216,1,139,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
6217,0,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6218,0,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,False
6219,0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
6220,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
6221,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
6222,0,0,0.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,False
6223,2,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
6224,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
6225,2,2,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,False
6226,0,0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
6227,6,27,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
6228,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
6229,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,False
6230,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
6231,3,113,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,True
6232,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
6233,5,5,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,False
6234,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,False
